"date","state","Total number of new cases in 7 days to reach circuit breaker","Average daily cases to reach circuit breaker","Total number of new hospitalizations in 7 days to reach circuit breaker","Average daily hospitalizations to reach circuit breaker","Total Beds","Open Beds (HHS Data)","Open Beds","Total ICU Beds","Open ICU Beds","Average New Daily Cases","New Cases Yesterday (State)","Average daily cases to reach ICU circuit breaker","casethresholdpct","Percent Occupied (State Nowcast)","Percent Occupied (State HHS Data)","ICU Percent Occupied","At Threshold?","At ICU Threshold?","Category","ICU Category","Warning"
2021-11-02,"GA",31628.8646822683,4518.40924032404,3940.4208325867,562.9172617981,13809.9,4462,2826.4208325867,2651,472,1165.57142857143,2232,4712.38913330834,25.7960571204887,79.5333721997502,78.879106314494,82.1953979630328,"No","No","Has Capacity","Has Capacity",
2021-11-02,"HI",11124.3227507248,1589.18896438925,602.113856812933,86.0162652589904,2262.9,679,555.113856812933,206,48,120.428571428571,64,1243.19068948968,7.57798941014253,75.4689179012359,73.0234406038935,76.6990291262136,"No","No","Has Capacity","Has Capacity",
2021-11-02,"IA",32176.1724065399,4596.59605807713,2107.0332872656,301.004755323657,5167.8,2097,1652.0332872656,619,131,1096.85714285714,2753,3859.87505940979,23.862378355604,68.0321744791672,71.5197609669972,78.8368336025848,"No","No","Has Capacity","Has Capacity",
2021-11-02,"ID",28125.220417265,4017.88863103785,1070.58083593445,152.940119419208,2605.5,709,770.580835934453,320,35,854.571428571429,1001,2031.03306693307,21.2691666456341,70.424838382865,77.2172236503856,89.0625,"No","No","Has Capacity","Has Capacity",
2021-11-02,"IL",106821.38428341,15260.1977547729,7076.05299635107,1010.86471376444,22193.1,8004,6086.05299635107,3270,1023,2228.71428571429,6125,23010.8546892039,14.6047536311724,72.5768234435429,71.9384356484241,68.7155963302752,"No","No","Has Capacity","Has Capacity",
2021-11-02,"IN",63609.8626287081,9087.12323267259,5270.21404272842,752.887720389775,12441.9,5912,4360.21404272842,2296,587,1630.28571428571,3971,7465.67048413096,17.9406141255359,64.9554003590414,66.1203438395415,74.4337979094077,"No","No","Has Capacity","Has Capacity",
2021-11-02,"KS",34923.120602863,4989.01722898042,2671.41552945205,381.630789921722,6462.1,3111,2321.41552945205,796,193,805.714285714286,1287,3194.49311801242,16.1497595364878,64.0764530191106,61.8656533464084,75.7537688442211,"No","No","Has Capacity","Has Capacity",
2021-11-02,"KY",26254.6216760957,3750.66023944224,2701.46492738392,385.923561054845,8387.4,2525,1868.46492738392,1407,196,1035.28571428571,532,3117.83650159093,27.6027591995288,77.7229543436116,76.1544999527812,86.0696517412935,"No","No","Has Capacity","Has Capacity",
2021-11-02,"LA",45575.5574953903,6510.79392791289,2738.77100932242,391.253001331775,9764.8,3461,2530.77100932242,1461,379,498.714285714286,1529,8338.96998786098,7.65980756319459,74.082715372333,72.4069201945308,74.0588637919233,"No","No","Has Capacity","Has Capacity",
2021-11-02,"MA",52998.7644719293,7571.25206741848,2391.8654943645,341.6950706235,12718,2443,1976.8654943645,1315,246,1312.28571428571,3308,5408.98881239243,17.3324795238677,84.4561606041476,85.2902215799615,81.2927756653992,"No","No","Has Capacity","Has Capacity",
2021-11-02,"MD",22173.9778210229,3167.71111728898,1894.53512394014,270.647874848592,8589.1,1719,1427.53512394014,1257,346,731.857142857143,448,5654.76739584622,23.1036579965501,83.3796890950141,83.3559256390395,72.4741447891806,"No","No","Has Capacity","Has Capacity",
2021-11-02,"ME",15571.3148829359,2224.47355470514,826.012177548203,118.001739649743,2585.2,883,662.012177548203,332,74,494.571428571429,517,1467.74609627049,22.2331898495861,74.3922258413971,71.1437908496732,77.710843373494,"No","No","Has Capacity","Has Capacity",
2021-11-02,"MI",65398.0857751803,9342.58368216861,4708.9815864727,672.711655210386,15929.2,3801,2791.9815864727,2563,475,4274.71428571429,10415,11436.0060358332,45.7551618603435,82.4725561454894,82.7720618229615,81.467030823254,"No","No","Unsustainable","Has Capacity",
2021-11-02,"MN",31787.9182391993,4541.13117702847,1653.95716010612,236.279594300874,7978,1778,854.957160106116,938,191,2400.42857142857,2480,7452.7666119917,52.8597056075203,89.2835653032575,82.1036738802214,79.637526652452,"No","No","Has Capacity","Has Capacity",
2021-11-02,"MO",28369.5448480179,4052.79212114541,2699.74428424598,385.677754892282,10513.7,3069,2142.74428424598,1801,364,998.428571428571,1121,4099.8099352398,24.6355732439194,79.6195032743375,80.2051083591331,79.7890061077179,"No","No","Has Capacity","Has Capacity",
2021-11-02,"MS",38495.6506489511,5499.37866413587,1812.49441462451,258.927773517787,5452.2,2883,1669.49441462451,798,158,451.285714285714,493,2826.12749900702,8.20612185206974,69.3794355558397,64.5212896874231,80.2005012531328,"No","No","Has Capacity","Has Capacity",
2021-11-02,"MT",12686.2679127178,1812.32398753111,1226.51814710606,175.216878158009,2281.8,719,659.518147106065,242,48,713.571428571429,1129,1351.13590607583,39.3732816803639,71.0965839641483,74.108750450126,80.1652892561983,"No","No","Has Capacity","Has Capacity",
2021-11-02,"NC",83532.8374375413,11933.2624910773,4791.00017758141,684.428596797344,18293,4735,4006.00017758141,2303,484,1732.28571428571,946,9280.68011221559,14.5164469111525,78.1009119467479,78.4361052919209,78.9839339991316,"No","No","Has Capacity","Has Capacity",
2021-11-02,"ND",8410.12408968862,1201.44629852695,475.900522351804,67.9857889074006,1400.5,415,285.900522351804,195,48,494.714285714286,813,1375.88919018859,41.1765624748138,79.5858248945516,79.3532338308458,75.3846153846154,"No","No","Has Capacity","Has Capacity",
2021-11-02,"NE",9288.94766528136,1326.99252361162,1007.38948734333,143.91278390619,3331.8,978,605.389487343328,474,83,669.142857142857,1607,1149.08346244113,50.425518247961,81.8299571599938,75.0637429882713,82.4894514767932,"No","No","Unsustainable","Unsustainable",
2021-11-02,"NH",11918.3672720045,1702.62389600065,806.112124438496,115.158874919785,2276.2,580,623.112124438496,219,39,619.142857142857,2258,1489.29287780686,36.3640413245217,72.6248956841009,79.5053003533569,82.1917808219178,"No","No","Unsustainable","Unsustainable",
2021-11-02,"NJ",93967.6852810657,13423.9550401522,6297.98702220294,899.712431743277,18405.4,6643,5719.98702220294,2967,1587,1328.42857142857,821,36927.1241047107,9.89595515967629,68.9222346582908,69.6361641831977,46.5116279069767,"No","No","Has Capacity","Has Capacity",
2021-11-02,"NM",12941.0269925233,1848.71814178904,1093.83174339666,156.261677628095,2655.7,968,629.831743396663,447,55,946.142857142857,2626,1415.96845395983,51.1783184118729,76.2837766541152,77.0833333333333,87.6957494407159,"No","No","Unsustainable","Unsustainable",
2021-11-02,"NV",17017.6945714433,2431.0992244919,1876.81675031275,268.116678616107,6142.4,1803,1377.81675031275,815,136,618.142857142857,2178,2081.55279375077,25.4264758474451,77.5687556930068,78.7432209384579,83.3128834355828,"No","No","Has Capacity","Unsustainable",
2021-11-02,"NY",127845.50603138,18263.6437187685,8218.5315252855,1174.07593218364,33016,8629,6563.5315252855,5003,1434,3849,4286,33545.2680017264,21.0746555247603,80.1201492449555,80.8792572403554,71.3371976813912,"No","No","Has Capacity","Has Capacity",
2021-11-02,"OH",81222.0773823662,11603.1539117666,7115.6632105624,1016.52331579463,21883.1,5967,4922.6632105624,3898,885,3374.14285714286,2461,14099.5873362159,29.0795320203517,77.5047264301566,78.8875915507908,77.2960492560287,"No","No","Has Capacity","Has Capacity",
2021-11-02,"OK",20789.9470472163,2969.99243531661,2249.70476797901,321.386395425573,6659.1,2640,1609.70476797901,974,175,916.571428571429,1452,2162.03186247822,30.8610694651052,75.8269921163669,71.4471122647631,82.0328542094456,"No","No","Has Capacity","Has Capacity",
2021-11-02,"OR",36913.0916849774,5273.29881213962,1592.57265070784,227.510378672549,6060.2,1556,1244.57265070784,812,209,1125.28571428571,2557,10348.0763546798,21.3393125323223,79.4631752960655,77.8599886169607,74.2610837438424,"No","No","Has Capacity","Has Capacity",
2021-11-02,"PA",75916.2849093847,10845.1835584835,5593.61761662271,799.088230946102,23163.1,4592,3561.61761662271,3558,600,3854.57142857143,2764,14407.3309586302,35.5417813611484,84.6237437276413,84.2642724967446,83.1365935919056,"No","No","Has Capacity","Has Capacity",
2021-11-02,"RI",8527.92411329786,1218.27487332827,303.832144386335,43.4045920551907,1350.4,316,253.832144386335,150,22,208.714285714286,142,2129.31642857143,17.1319535749834,81.2031883600167,86.849771119434,85.3333333333333,"No","No","Has Capacity","Has Capacity",
2021-11-02,"SC",30726.9194879758,4389.55992685368,1859.42044577778,265.631492253968,7355.8,2034,1474.42044577778,1350,331,750.428571428571,513,6284.75011026709,17.0957586622233,79.9556751709158,80.8888471295687,75.4814814814815,"No","No","Has Capacity","Has Capacity",
2021-11-02,"SD",7300.77888341422,1042.96841191632,630.652432720902,90.0932046744146,1211.4,886,435.652432720902,250,78,326,403,1299.50273556231,31.2569389710488,64.0372764800312,65.7120743034056,68.8,"No","No","Has Capacity","Has Capacity",
2021-11-02,"TN",82464.7506135365,11780.6786590766,5032.59426912511,718.942038446444,15832.3,5417,4478.59426912511,2426,750,994.428571428571,438,12043.8339562124,8.44118238181801,71.7122953132198,70.8104321586378,69.0849134377576,"No","No","Has Capacity","Has Capacity",
2021-11-02,"TX",152290.885648692,21755.840806956,13639.5788481411,1948.51126402015,44182.3,15223,11110.5788481411,6618,851,3653.14285714286,1211,11369.6955610416,16.7915498626688,74.8528735531173,75.2873376623377,87.1411302508311,"No","No","Has Capacity","Has Capacity",
2021-11-02,"UT",36086.1867036778,5155.16952909682,1942.00114706208,277.428735294582,4072.7,1945,1384.00114706208,626,165,1504.28571428571,3179,3341.55363101859,29.1801405520269,66.0176014176817,65.08078994614,73.6421725239617,"No","No","Has Capacity","Has Capacity",
2021-11-02,"VA",64626.6607895385,9232.38011279122,3997.55286699657,571.078980999511,12048.5,4502,3334.55286699657,1931,533,1328.42857142857,3228,10883.5963373397,14.3887985026534,72.3239169440463,74.4190010796068,72.3977213878819,"No","No","Has Capacity","Has Capacity",
2021-11-02,"VT",6071.19472410895,867.313532015564,278.583897023441,39.7976995747773,912,325,216.583897023441,99,20,192.571428571429,149,598.009216589862,22.2032081205869,76.2517656772542,73.4477124183007,79.7979797979798,"No","No","Has Capacity","Has Capacity",
2021-11-02,"WA",56594.8624567987,8084.98035097124,2410.34110022768,344.334442889668,10334,1914,1753.34110022768,1261,279,1973.71428571429,1179,8990.63305511952,24.4121098634109,83.0332775282787,83.3318819123922,77.8747026169707,"No","No","Has Capacity","Has Capacity",
2021-11-02,"WI",51838.5387186448,7405.50553123497,3554.22450392492,507.74635770356,9285.7,3490,2531.22450392492,1551,506,2173.85714285714,4785,9795.2757751409,29.3546083206371,72.7406172509889,71.9363139273078,67.3758865248227,"No","No","Has Capacity","Has Capacity",
2021-11-02,"WV",19874.0978963889,2839.15684234127,1272.62258854611,181.803226935159,3596,1154,866.62258854611,658,155,804.571428571429,498,3370.33266367614,28.3383931656255,75.90037295478,80.6440791680644,76.4437689969605,"No","No","Has Capacity","Has Capacity",
2021-11-02,"WY",11342.8643945599,1620.40919922284,789.253975394151,112.75056791345,1069.8,757,587.253975394151,136,62,362.714285714286,696,1613.74053485083,22.3841166717794,45.1061903725789,51.9670050761421,54.4117647058823,"No","No","Has Capacity","Has Capacity",
2021-11-03,"AK",14593.1783072699,2084.73975818141,412.476918743536,58.9252741062194,632,432,277.476918743536,125,23,596.571428571429,491,1792.70347490348,28.6161102953127,56.0954242494405,73.1510254816656,81.6,"No","No","Has Capacity","Has Capacity",
2021-11-03,"AL",128968.987718399,18424.1411026285,3301.88721471524,471.698173530749,12078.5,3625,2971.88721471524,1580,265,771.857142857143,619,9787.31738669494,4.18937924192855,75.3952294182618,76.2497543078032,83.2278481012658,"No","No","Has Capacity","Has Capacity",
2021-11-03,"AR",20208.0869246938,2886.86956067054,2056.22443388622,293.746347698031,6114.2,2481,1741.22443388622,967,211,440.714285714286,641,1842.98639455782,15.2661655281688,71.5216310574365,73.6847687738651,78.1799379524302,"No","No","Has Capacity","Has Capacity",
2021-11-03,"AZ",32197.5535864177,4599.65051234539,2869.32617187572,409.903738839389,10519.2,4115,1379.32617187572,2206,801,3272.57142857143,2350,14351.8713841405,71.1482626731727,86.8875373424241,76.3655160530699,63.689936536718,"No","No","Has Capacity","Has Capacity",
2021-11-03,"CA",188786.981295003,26969.568756429,13625.4884757473,1946.49835367819,48153.4,13452,10571.4884757473,7159,1786,6258,4209,38829.9702964693,23.2039305356272,78.0462262773816,79.3357706841992,75.0523816175444,"No","No","Has Capacity","Has Capacity",
2021-11-03,"CO",41055.4537469896,5865.06482099851,3189.66416615844,455.666309451205,6957.5,3040,1806.66416615844,1335,168,2960.57142857143,2449,4418.22939318208,50.4780683407247,74.0328542413448,74.5585404636371,87.4157303370787,"No","No","Has Capacity","Has Capacity",
2021-11-03,"CT",16897.3396201161,2413.90566001659,1306.61163167939,186.658804525627,6060,1461,1120.61163167939,1007,406,349.714285714286,412,7975.80694185704,14.4874877053763,81.5080588831784,82.5822603719599,59.682224428997,"No","No","Has Capacity","Has Capacity",
2021-11-03,"DC",7869.19239982578,1124.17034283225,431.522299651568,61.6460428073668,1787.7,712,399.522299651568,330,79,88.8571428571429,71,1320.33928571429,7.90424186367296,77.6516026373794,79.5225769341386,76.0606060606061,"No","No","Has Capacity","Has Capacity",
2021-11-03,"DE",12703.4697674419,1814.78139534884,810.638438438438,115.805491205491,2753,813,681.638438438438,195,30,252.714285714286,89,1206.37209302326,13.9253293185601,75.2401584294065,76.7315397824843,84.6153846153846,"No","No","Has Capacity","Has Capacity",
2021-11-03,"FL",101571.345911389,14510.1922730555,11370.6926117833,1624.38465882618,40931.3,13111,9864.69261178329,6442,1571,1750.85714285714,1924,17428.6763628715,12.0663951924908,75.899390901869,77.9131079328179,75.6131636137845,"No","No","Has Capacity","Has Capacity",
2021-11-03,"GA",31659.5174472774,4522.78820675391,3820.67249984249,545.810357120356,13809.9,4953,2750.67249984249,2645,472,1151.57142857143,1073,4856.06615368815,25.4615377932528,80.0818796671772,78.6536223764168,82.1550094517958,"No","No","Has Capacity","Has Capacity",
2021-11-03,"HI",12618.7617993946,1802.68025705638,610.729735935706,87.2471051336723,2262.9,677,566.729735935706,209,56,116.142857142857,39,1590.75324675325,6.44278743766288,74.9555996316361,74.0214888718342,73.2057416267943,"No","No","Has Capacity","Has Capacity",
2021-11-03,"IA",27935.1314378765,3990.73306255378,1912.62742154184,273.232488791691,5167.8,2111,1445.62742154184,635,141,1091.85714285714,2167,3512.8244187825,27.359813992631,72.0262505990589,71.943115364168,77.7952755905512,"No","No","Has Capacity","Has Capacity",
2021-11-03,"ID",27663.8881250799,3951.98401786856,1089.45959018503,155.637084312148,2605.5,836,788.459590185035,319,39,794.571428571429,924,2074.08537147501,20.1056336508154,69.7386455503729,75.2149421879632,87.7742946708464,"No","No","Has Capacity","Has Capacity",
2021-11-03,"IL",101256.961253932,14465.2801791332,7066.95133572807,1009.56447653258,22193.1,8194,6067.95133572807,3272,1025,2252.85714285714,2382,22544.228427407,15.5742378644486,72.658387806444,73.8093716039123,68.6735941320293,"No","No","Has Capacity","Has Capacity",
2021-11-03,"IN",61947.4066442984,8849.62952061406,5285.77248032494,755.110354332135,12441.9,6229,4360.77248032494,2294,555,1624.85714285714,1371,7175.88713496448,18.3607363344675,64.9509119963595,67.8519818331957,75.8064516129032,"No","No","Has Capacity","Has Capacity",
2021-11-03,"KS",43605.3322613319,6229.33318019027,2606.34704685968,372.335292408526,6462.1,3077,2265.34704685968,801,195,805.714285714286,0,4356.75487902238,12.9341979696401,64.9441041324077,63.6889308472976,75.6554307116105,"No","No","Has Capacity","Has Capacity",
2021-11-03,"KY",25871.6114817463,3695.94449739233,2671.13256258258,381.590366083226,8387.4,2881,1857.13256258258,1405,184,1048,1217,3104.68614867092,28.3554041663617,77.8580661160481,76.3270336894002,86.9039145907473,"No","No","Has Capacity","Has Capacity",
2021-11-03,"LA",48050.5778029328,6864.36825756183,2749.11500981111,392.730715687301,9764.8,3339,2538.11500981111,1451,379,468.142857142857,246,7780.62935999044,6.81989717884305,74.0075064536795,73.5294117647059,73.8800827015851,"No","No","Has Capacity","Has Capacity",
2021-11-03,"MA",51564.0314083431,7366.29020119187,2356.56647413242,336.652353447489,12718,2050,1945.56647413242,1308,212,1283.14285714286,1264,4198.7298910503,17.4191190150945,84.7022607789556,88.5295434198747,83.7920489296636,"No","No","Has Capacity","Has Capacity",
2021-11-03,"MD",22579.4772571267,3225.63960816096,1911.64177996845,273.091682852636,8589.1,1899,1448.64177996845,1285,376,715.428571428571,482,5766.34537600628,22.1794328671596,83.1339514038904,83.7135506003431,70.7392996108949,"No","No","Has Capacity","Has Capacity",
2021-11-03,"ME",15317.3472259515,2188.19246085021,820.810813845622,117.258687692232,2585.2,971,652.810813845622,336,94,497.714285714286,576,1899.61374934589,22.7454529077804,74.7481504778887,70.796992481203,72.0238095238095,"No","No","Has Capacity","Has Capacity",
2021-11-03,"MI",62810.4169438266,8972.91670626094,4670.19009800984,667.170014001405,15929.2,3710,2726.19009800984,2574,432,4365.14285714286,5096,10632.0660098522,48.6479814762689,82.8855805815117,83.8428708300671,83.2167832167832,"No","No","Has Capacity","Has Capacity",
2021-11-03,"MN",30565.7565268496,4366.5366466928,1677.67969379295,239.668527684707,7978,1766,861.67969379295,947,195,2473.14285714286,7031,7262.09336447345,56.6385457686701,89.1993019078347,82.7740928599298,79.4086589229145,"No","No","Unsustainable","Has Capacity",
2021-11-03,"MO",31555.8544940666,4507.97921343808,2581.58031805785,368.797188293978,10513.7,3218,2031.58031805785,1821,365,1189.42857142857,1337,4700.37136816672,26.3849613122203,80.6768281569966,81.4609978108077,79.9560680944536,"No","No","Has Capacity","Has Capacity",
2021-11-03,"MS",43813.7586865601,6259.1083837943,1930.9519310427,275.850275863243,5452.2,3011,1783.9519310427,799,143,277.714285714286,455,2585.9047954157,4.43696240239786,67.2801450599262,65.8345625780098,82.1026282853567,"No","No","Has Capacity","Has Capacity",
2021-11-03,"MT",12490.8061989848,1784.40088556926,1197.09316208503,171.013308869289,2281.8,717,667.093162085026,232,49,715.714285714286,1138,1299.46463174765,40.1095007014615,70.7646085509236,76.3911755021403,78.8793103448276,"No","No","Has Capacity","Has Capacity",
2021-11-03,"NC",83296.8238294394,11899.5462613485,4755.26744500721,679.323920715316,18293,5190,3989.26744500721,2264,443,1709.42857142857,1460,9170.47546887139,14.3654937245889,78.1923826326616,78.1077318935336,80.4328621908127,"No","No","Has Capacity","Has Capacity",
2021-11-03,"ND",8875.21264270377,1267.88752038625,488.371394163535,69.7673420233621,1400.5,461,301.371394163535,199,44,495.571428571429,649,1376.22849139656,39.0863874439317,78.4811571464809,80.2315608919382,77.8894472361809,"No","No","Has Capacity","Has Capacity",
2021-11-03,"NE",8750.8005759079,1250.11436798684,960.950402565232,137.27862893789,3331.8,1015,558.950402565232,480,83,722.571428571429,972,1151.48870406372,57.8004258710379,83.2237708576376,76.1960600375235,82.7083333333333,"No","No","Has Capacity","Has Capacity",
2021-11-03,"NH",5820.81536523616,831.545052176594,447.587090472866,63.9410129246952,2276.2,559,263.587090472866,221,34,673.571428571429,381,983.375018936525,81.0023975018954,88.4198624693407,81.4961933134724,84.6153846153846,"No","No","Has Capacity","Has Capacity",
2021-11-03,"NJ",98948.7569725714,14135.5367103673,6311.99978965108,901.71425566444,18405.4,7416,5752.99978965108,2956,1596,1291.57142857143,1215,34735.3209404549,9.13705262867139,68.7428700835022,70.0520938496951,46.0081190798376,"No","No","Has Capacity","Has Capacity",
2021-11-03,"NM",13211.8614244382,1887.40877491974,1120.93700504541,160.13385786363,2655.7,1025,659.937005045409,437,56,944.428571428571,674,1475.04462348931,50.0383692170094,75.1501673741233,76.3334102978527,87.1853546910755,"No","No","Has Capacity","Has Capacity",
2021-11-03,"NV",15482.3049421587,2211.75784887981,1856.35562542265,265.193660774665,6142.4,1772,1327.35562542265,812,123,650.428571428571,950,1823.72812772974,29.4077659431838,78.3902770021058,79.3183940242764,84.8522167487685,"No","No","Has Capacity","Has Capacity",
2021-11-03,"NY",124766.25488474,17823.75069782,8119.54474799293,1159.93496399899,33016,8653,6463.54474799293,5000,1404,3963,3189,34854.2864011692,22.2343774168964,80.4229926460112,82.4696110210697,71.92,"No","No","Has Capacity","Has Capacity",
2021-11-03,"OH",78788.7089021742,11255.5298431677,7160.00667718758,1022.85809674108,21883.1,6352,4938.00667718758,3930,844,3389.85714285714,3917,13141.6777408638,30.1172596056402,77.4346108312461,79.7578075207138,78.5241730279898,"No","No","Has Capacity","Has Capacity",
2021-11-03,"OK",19158.8807100014,2736.98295857162,2502.14763427051,357.449662038644,6659.1,2821,1878.14763427051,984,177,539.142857142857,0,1890.79345976604,19.6984367569546,71.7957736890795,72.8671732230451,82.0121951219512,"No","No","Has Capacity","Has Capacity",
2021-11-03,"OR",37357.6839910066,5336.81199871523,1616.00112600904,230.857303715577,6060.2,1462,1277.00112600904,810,200,1064.85714285714,1084,10282.3659591457,19.9530570519159,78.9280696015141,79.532409351813,75.3086419753086,"No","No","Has Capacity","Has Capacity",
2021-11-03,"PA",77612.0349306895,11087.4335615271,5573.98548877618,796.28364125374,23163.1,4829,3563.98548877618,3758,774,3843.14285714286,3662,18085.6681048539,34.6621500441581,84.6135211229232,84.4926140012845,79.4039382650346,"No","No","Has Capacity","Has Capacity",
2021-11-03,"RI",7730.96234977291,1104.4231928247,301.422459138675,43.0603513055251,1350.4,328,247.422459138675,149,17,208.428571428571,210,1348.72005772006,18.8721653785166,81.6778392225507,86.5076100370218,88.5906040268456,"No","No","Has Capacity","Has Capacity",
2021-11-03,"SC",29643.4721063105,4234.78172947293,1877.0686799136,268.152668559086,7355.8,2360,1492.0686799136,1349,323,726,427,6082.01497428746,17.1437407256964,79.7157524686152,79.7893294510576,76.056338028169,"No","No","Has Capacity","Has Capacity",
2021-11-03,"SD",7221.95614970439,1031.70802138634,633.292564433626,90.4703663476609,1211.4,921,439.292564433626,250,73,326,718,1117.27134741967,31.5980871760542,63.7367868223851,67.1540656205421,70.8,"No","No","Has Capacity","Has Capacity",
2021-11-03,"TN",78303.8176371716,11186.2596624531,4997.93508743807,713.990726776867,15832.3,5893,4458.93508743807,2425,778,1028.57142857143,1266,12375.4697086958,9.1949539846983,71.8364666697948,70.9360820674689,67.9175257731959,"No","No","Has Capacity","Has Capacity",
2021-11-03,"TX",152159.52994179,21737.07570597,13631.2453822847,1947.32076889781,44182.3,16768,11184.2453822847,6741,853,3397,4221,10944.0386595832,15.6276770893659,74.6861404175774,75.1271972113031,87.3460910844088,"No","No","Has Capacity","Has Capacity",
2021-11-03,"UT",36361.0329910244,5194.43328443206,1962.86749772926,280.409642532752,4072.7,2006,1393.86749772926,626,171,1452.28571428571,1250,3538.67694042966,27.9585016259286,65.7753456495872,67.9193986886295,72.6837060702875,"No","No","Has Capacity","Has Capacity",
2021-11-03,"VA",64408.9363225925,9201.27661751322,3990.4173397008,570.059619957257,12048.5,4483,3336.4173397008,1936,533,1320.71428571429,1245,11259.6740381904,14.3535983170043,72.3084422152069,75.5654875456478,72.4690082644628,"No","No","Has Capacity","Has Capacity",
2021-11-03,"VT",6612.15290328909,944.593271898441,264.852314784542,37.8360449692203,912,310,209.852314784542,101,18,202.571428571429,155,572.844155844156,21.4453600928473,76.9898777648528,74.6524938675388,82.1782178217822,"No","No","Has Capacity","Has Capacity",
2021-11-03,"WA",56372.0383274815,8053.14833249735,2371.17473975971,338.739248537101,10334,2160,1752.17473975971,1274,293,2004.57142857143,1848,9564.70895001957,24.8917733264922,83.0445641594764,82.7379525293695,77.0015698587127,"No","No","Has Capacity","Has Capacity",
2021-11-03,"WI",48096.210380575,6870.887197225,3579.53818216618,511.362597452312,9285.7,3425,2536.53818216618,1564,486,2237.85714285714,3365,9168.24833975776,32.5701336468013,72.6833929357379,73.668024909664,68.925831202046,"No","No","Has Capacity","Has Capacity",
2021-11-03,"WV",19703.550998863,2814.79299983757,1276.86838249149,182.409768927356,3596,1159,871.868382491493,655,162,792.428571428571,629,3484.41203007519,28.1522858510128,75.7544943689796,80.6057563587684,75.2671755725191,"No","No","Has Capacity","Has Capacity",
2021-11-03,"WY",11289.5134427169,1612.78763467385,791.704884180166,113.100697740024,1069.8,809,591.704884180166,139,63,366.428571428571,367,1676.30792682927,22.720199705814,44.6901398223812,53.7185354691076,54.6762589928058,"No","No","Has Capacity","Has Capacity",
2021-11-04,"AK",13580.3084661772,1940.04406659674,406.343783718006,58.0491119597151,632,420,274.343783718006,126,30,609.857142857143,667,1847.71428571429,31.4352211559279,56.5911734623408,73.9776951672863,76.1904761904762,"No","No","Has Capacity","Has Capacity",
